market,exp_ma_window,exp_ma_diff_method,exp_ma_detection_threshold,exp_pre_window_duration_str,exp_post_window_duration_str,retail_filter_type,retail_filter_threshold,events_retail_driven,events_inst_attempt,events_successful_correction,attempt_rate,success_rate,mean_inst_share_succ,mean_inst_share_fail,mwu_p_inst_share,avg_gap_closed_final,avg_gap_closed_to_min,avg_crossed_zero_flag,avg_time_to_reversion_min,corr_inst_share_vs_gap_closed,corr_inst_share_vs_gap_closed_p,corr_inst_share_nan_reason,corr_abs_first_trade_imp_vs_abs_md0,corr_abs_first_trade_imp_vs_abs_md0_p,mean_first_1_imp_succ,mean_first_1_imp_fail,mean_first_1_correct_dir_succ,mean_first_1_correct_dir_fail,mean_first_2_imp_succ,mean_first_2_imp_fail,mean_first_2_correct_dir_succ,mean_first_2_correct_dir_fail,mean_first_3_imp_succ,mean_first_3_imp_fail,mean_first_3_correct_dir_succ,mean_first_3_correct_dir_fail
PRES-2024-DJT,5,z_score,2.0,12:00:00,2:00:00,flow,0.1,2111,1957,1854,0.9270487920416864,0.9473684210526315,0.7658670417737049,0.7949736244888872,0.02231651400468131,0.8813046281339704,1.0,1.0,1.9611650485436893,-0.0390304180618583,0.08431469365065038,,-0.008805951023574336,0.6970422178084198,0.0006742179072276127,0.001359223300970874,0.6585760517799353,0.5339805825242718,0.0006155703077851504,0.002093023255813954,0.6655879180151025,0.46601941747572817,0.0006326662362814687,0.0023684210526315826,0.6305285868392665,0.4563106796116505
PRES-2024-DJT,5,z_score,2.0,12:00:00,2:00:00,flow,0.2,645,566,516,0.8775193798449612,0.911660777385159,0.6849144218434027,0.7807789344689782,0.023033315457638853,0.9002233304608219,1.0,1.0,2.4063604240282683,0.031304268996066816,0.4573073892705594,,0.02933428246366157,0.48612090839790606,0.001007751937984491,0.0009999999999999987,0.5949612403100775,0.5,0.0007281553398058194,0.0010810810810810791,0.5813953488372093,0.36,0.000782122905027928,0.0003571428571428614,0.5038759689922481,0.3
PRES-2024-DJT,15,percentage,0.02,"1 day, 0:00:00",0:30:00,count,0.5,29180,24379,16139,0.8354694996572996,0.6620041839287911,0.7741052921910083,0.770257257316688,0.7697361239179633,-0.10281960505721169,0.8748339969844837,1.0,5.7076992493539525,0.00228357509440088,0.7214403335554186,,0.18962942098276486,3.7703209257145324e-196,-6.382055889460408e-05,-0.0007803398058252427,0.2940702645764917,0.19514563106796118,-0.0002587235311661204,-0.000907527450720995,0.26135448292954955,0.19235436893203883,-0.00023425933989375638,-0.001111756168359942,0.2352686040027263,0.19259708737864079
PRES-2024-DJT,15,percentage,0.02,"1 day, 0:00:00",0:30:00,flow,0.05,22952,19225,12637,0.8376176368072499,0.6573211963589076,0.7650485045023676,0.7612545723400438,0.7535700189961295,-0.1302161206159978,0.8720288802127202,1.0,5.7252015604681405,0.0011618757179159512,0.8720236335423257,,0.21118821102454172,9.621984499237529e-193,-0.00016697000870459814,-0.0007452944748026715,0.29239534699691383,0.18397085610200364,-0.00033444816053511726,-0.0009265018824684892,0.2529081269288597,0.19398907103825136,-0.00025426564068250265,-0.001007155635062612,0.23043443855345414,0.1874620522161506
PRES-2024-DJT,15,percentage,0.02,"1 day, 0:00:00",0:30:00,flow,0.1,14253,11474,7563,0.8050235038237564,0.659142408924525,0.7565950264128078,0.7446767343584721,0.02977112704977422,-0.1934734317139638,0.8750217049836935,1.0,5.734094474464006,-0.0002709657575321609,0.976847194451897,,0.2279534307446781,3.8374121444826674e-135,-0.0003768345894486325,-0.000682689849143442,0.29551765172550576,0.18460751725901303,-0.0004917480633209844,-0.000696559503666103,0.23535634007668915,0.17847097928918434,-0.0004361054766734286,-0.0007327720611163083,0.20362290096522545,0.16875479417028894
PRES-2024-DJT,15,percentage,0.02,"1 day, 0:00:00",0:30:00,flow,0.2,2738,1724,1229,0.6296566837107378,0.712877030162413,0.6327137979379459,0.5425715486012573,2.1177637568277145e-09,0.019845318149121872,0.9329794970218775,1.0,6.127030162412993,0.04932760422997226,0.040570139320385404,,0.18713837634954594,4.731310659773473e-15,-0.0008136696501220519,-0.0023434343434343453,0.3336045565500407,0.27474747474747474,-0.0004899135446685887,-0.002820512820512823,0.16598860862489828,0.20404040404040405,-0.0009142857142857155,-0.003203883495145634,0.0951993490642799,0.1414141414141414
PRES-2024-DJT,15,percentage,0.02,"1 day, 0:00:00",1:00:00,count,0.5,29180,26228,17886,0.8988348183687457,0.6819429617202989,0.7949648135776082,0.7967455748529346,0.00047270777919279844,-0.04254798141504447,0.9631331281573993,1.0,5.77154186365716,-0.011322686398942731,0.06670041821076947,,0.19042162668398988,1.191361896114046e-212,-5.982332550598333e-05,-0.0008391273076000961,0.2984457117298446,0.20246943179093743,-0.00024501424501424565,-0.0011696417426039197,0.27960415967796043,0.20654519299928076,-0.0002557813594954456,-0.001306196058224913,0.2608744269260874,0.2193718532725965
PRES-2024-DJT,15,percentage,0.02,"1 day, 0:00:00",1:00:00,flow,0.05,22952,20584,13869,0.8968281631230394,0.673775748153906,0.7826006774775384,0.7829256194415709,0.0036791254536455305,-0.03604429884015565,0.9598260498863668,1.0,5.783618344345123,-0.0024868668013201586,0.7212619181788834,,0.2138482268312704,1.6095729635549987e-211,-0.0001968418775686791,-0.0007594936708860762,0.29598384887158413,0.189873417721519,-0.00038351225108579893,-0.001086182887204085,0.2724060855144567,0.1928518242740134,-0.00034950395922453826,-0.0011493155046163642,0.25387554978729543,0.206403574087863
PRES-2024-DJT,15,percentage,0.02,"1 day, 0:00:00",1:00:00,flow,0.1,14253,12452,8499,0.8736406370588649,0.6825409572759396,0.7697479243777301,0.7643059828267865,0.17194684640854085,-0.07742671111138338,0.9562435237363562,1.0,5.80035335689046,0.0017238459919680432,0.8474741084961772,,0.23002252495022105,3.3609251171783116e-149,-0.0003694552300270631,-0.0007766253478370864,0.2896811389575244,0.20769036175056918,-0.0005743336081341037,-0.000999469777306469,0.25261795505353574,0.19048823678219073,-0.000586662472475622,-0.0009779005524861884,0.2301447229085775,0.19251201619023525
PRES-2024-DJT,15,percentage,0.02,"1 day, 0:00:00",1:00:00,flow,0.2,2738,2139,1560,0.781227173119065,0.729312762973352,0.6320269532226948,0.5504146525735172,7.739422554927714e-12,0.12450425303364641,0.9900624908914286,1.0,6.2575970079476395,0.07784124180006127,0.00031399832953751475,,0.192892106968172,2.2455471134497953e-19,-0.000775641025641027,-0.0024006908462867035,0.31858974358974357,0.2918825561312608,-0.0014657415437987877,-0.0023929961089494186,0.23525641025641025,0.2469775474956822,-0.0018075422626788054,-0.002494529540481403,0.18717948717948718,0.2469775474956822
PRES-2024-DJT,15,percentage,0.02,"1 day, 0:00:00",2:00:00,count,0.5,29180,27739,19679,0.9506168608636052,0.709434370381052,0.8103270106670114,0.8327094668646403,1.6067979528718153e-30,0.061019237642715114,0.9895298419723553,1.0,5.839395796531958,-0.03944146737942222,4.989504394103047e-11,,0.19910509023763362,5.622832375617499e-246,-0.00024594745667971016,-0.0008002481389578171,0.30646882463539815,0.19863523573200992,-0.00048523088949690144,-0.0010653783410716534,0.2962040754103359,0.206575682382134,-0.00043791241751649706,-0.0013122056764668455,0.28487219879058895,0.2239454094292804
PRES-2024-DJT,15,percentage,0.02,"1 day, 0:00:00",2:00:00,flow,0.05,22952,21796,15407,0.9496340188218891,0.7068728207010461,0.7967505611231435,0.8172762355694835,4.05976012584602e-22,0.06967276813420648,0.9868338345318316,1.0,5.849834832079281,-0.03350581824501279,7.508538945624915e-07,,0.22249986355089446,1.2545950104301275e-242,-0.0003491919257480373,-0.0008264204100798252,0.30005841500616603,0.19361402410392864,-0.000620177193483853,-0.0010685451955041955,0.28065165184656327,0.20503991234935046,-0.0004979442667884881,-0.0012646257413046966,0.273187512169793,0.22397871341367975
PRES-2024-DJT,15,percentage,0.02,"1 day, 0:00:00",2:00:00,flow,0.1,14253,13522,9545,0.9487125517434926,0.7058867031504216,0.7782793745944285,0.8034270395051916,1.2453449489068392e-17,0.01796829141213742,0.9823920166768929,1.0,5.8943203668096436,-0.040697064117920595,2.2019578334186957e-06,,0.2396360510292462,6.770210488423456e-176,-0.0005793609219486654,-0.0008398290168468701,0.3044525929806181,0.20216243399547398,-0.0008230597628272878,-0.0010453850076491589,0.2654793085385018,0.2036711088760372,-0.0007238264851800036,-0.0011499611499611506,0.2573074908328968,0.21800352024138797
PRES-2024-DJT,15,percentage,0.02,"1 day, 0:00:00",2:00:00,flow,0.2,2738,2470,1889,0.902118334550767,0.7647773279352227,0.6666704329222108,0.6171683165454446,4.861563073106668e-06,0.23761523926107755,1.0,1.0,6.359109311740891,0.0835234609849046,3.235806087235022e-05,,0.2010231143008569,6.19448431928416e-24,-0.0008523028057173121,-0.0022891566265060264,0.33509793541556376,0.270223752151463,-0.0014332036316472138,-0.0028108108108108134,0.2641609317098994,0.2891566265060241,-0.001988430947216199,-0.003012939001848432,0.266278454208576,0.3080895008605852
PRES-2024-DJT,15,percentage,0.02,12:00:00,0:30:00,count,0.5,29159,24365,16126,0.8355910696525944,0.6618510158013544,0.7739328623933963,0.7702298560933675,0.7102753342602098,-0.10330116464832283,0.87476207726184,1.0,5.707079827621588,0.002168265953227915,0.7350361558309381,,0.19013438785693104,4.307385618495374e-197,-7.069329033858463e-05,-0.0007816482582837723,0.2936252015378891,0.19504794271149412,-0.0002587428230557011,-0.0009089706271500398,0.2615651742527595,0.19225634178905207,-0.00023425933989375638,-0.001111756168359942,0.23545826615403695,0.19262046364850102
PRES-2024-DJT,15,percentage,0.02,12:00:00,0:30:00,flow,0.05,22840,18829,12338,0.8243870402802101,0.6552658133729885,0.758972329107904,0.7568707800060192,0.3815752584646481,-0.11995235817039762,0.87158352698442,1.0,5.703648627117744,0.00570700848438704,0.4335899638378137,,0.20139799873357012,1.512804426887588e-171,-0.00019371048792348903,-0.0008288399322138349,0.2982655211541579,0.19442304729625637,-0.0003263147390479994,-0.0009596638655462188,0.2568487599286756,0.20104760437528887,-0.0003565505804311776,-0.001090405904059041,0.22783271194683094,0.1921121552919427
PRES-2024-DJT,15,percentage,0.02,12:00:00,0:30:00,flow,0.1,15239,12178,8142,0.79913380143054,0.6685826900968961,0.7500809926712702,0.746782177229843,0.7478642228084695,-0.03856365971524205,0.883208437020163,1.0,5.808835605189686,0.010689880454844269,0.23816594106646402,,0.23446405032000112,9.812723649747271e-152,-0.0003340702530090897,-0.0005773042616451935,0.2951363301400147,0.18310208126858277,-0.00028306337474445737,-0.0007389026743865454,0.23176123802505527,0.1798810703666997,-0.0003693779904306226,-0.0007590249922863315,0.20154753131908623,0.1645193260654113
PRES-2024-DJT,15,percentage,0.02,12:00:00,0:30:00,flow,0.2,3851,2429,1804,0.6307452609711763,0.7426924660354055,0.6634928028799567,0.5852632869565241,8.255400083215301e-10,0.16047522507022205,0.9521934790572452,1.0,6.3046521202140795,0.07859589664747262,0.00010549403144531706,,0.19698783147473517,1.1292603600876105e-22,-0.0006707317073170749,-0.0013920000000000013,0.2777161862527716,0.2208,-0.0007432432432432445,-0.0019396551724137948,0.1541019955654102,0.1904,-0.0007462686567164178,-0.0017808219178082195,0.09645232815964523,0.1088
PRES-2024-DJT,15,percentage,0.02,12:00:00,1:00:00,count,0.5,29159,26207,17868,0.898761960286704,0.6818025718319533,0.794766994938419,0.7966760460629296,0.00034211582626776193,-0.04314580719997437,0.963103586267496,1.0,5.769870645247453,-0.011486030215661554,0.0629708308750316,,0.19106846987180826,6.109126371919794e-214,-6.492052831878318e-05,-0.0008430267418155655,0.2982426684575778,0.20218251588919534,-0.0002476407625562106,-0.0011696417426039197,0.2796619655249608,0.20661949874085622,-0.0002557813594954456,-0.001306196058224913,0.26113722856503246,0.21945077347403766
PRES-2024-DJT,15,percentage,0.02,12:00:00,1:00:00,flow,0.05,22840,20342,13790,0.890630472854641,0.6779077770130764,0.7762134439698334,0.7796322536283153,7.838415521794234e-05,-0.03806445070585617,0.9598682060847658,1.0,5.777062235768361,-0.007096028862210091,0.31152639452412034,,0.20469531816528908,2.4188570404196214e-191,-0.00023132704858593264,-0.0007844932844932849,0.30348078317621463,0.19444444444444445,-0.000365741897858869,-0.0011588188347964887,0.2794778825235678,0.20283882783882784,-0.00046099290780141875,-0.0013010414944618952,0.2541696881798405,0.21153846153846154
PRES-2024-DJT,15,percentage,0.02,12:00:00,1:00:00,flow,0.1,15239,13233,9125,0.8683640658835882,0.6895639688657145,0.7605049909541269,0.7641184722229941,7.087331067366085e-05,-0.013279481572060893,0.9625961283801958,1.0,5.870021914909695,-0.0011433596862784109,0.8953689138220939,,0.23406836136992923,3.844446089831343e-164,-0.0003189041095890421,-0.0005428432327166506,0.295013698630137,0.19279454722492698,-0.00043349626961667167,-0.0009198355601233301,0.2539178082191781,0.18962999026290164,-0.0005589057214296226,-0.0008862115127175372,0.23068493150684932,0.18792599805258034
PRES-2024-DJT,15,percentage,0.02,12:00:00,1:00:00,flow,0.2,3851,2978,2256,0.773305634900026,0.7575554063129617,0.681040272729244,0.5728719763245546,4.300918205986219e-22,0.24805093793938102,0.9928622122285983,1.0,6.337810611148422,0.11951939103278378,6.02862061531904e-11,,0.20447895088351503,1.7786190978934918e-29,-0.0005585106382978742,-0.001204986149584489,0.2859042553191489,0.1883656509695291,-0.0010995723885155793,-0.002054574638844304,0.20390070921985815,0.2409972299168975,-0.0011669367909238257,-0.0016315789473684218,0.17952127659574468,0.15789473684210525
PRES-2024-DJT,15,percentage,0.02,12:00:00,2:00:00,count,0.5,29159,27718,19669,0.9505812956548578,0.7096110830507252,0.8102388798024011,0.8324989418582576,4.6132922160746404e-30,0.061237613635836755,0.9895219094621244,1.0,5.837867089977632,-0.03937071581335239,5.491273594678517e-11,,0.19973358073035294,2.3020012490822547e-247,-0.00024658091412883295,-0.0008150080755373345,0.3065737963292491,0.1975400670890794,-0.0004821498407732281,-0.0010806735360643384,0.2959479383801922,0.2054913653870046,-0.0004373650107991366,-0.0013127069009421957,0.2849661904519803,0.2242514598086719
PRES-2024-DJT,15,percentage,0.02,12:00:00,2:00:00,flow,0.05,22840,21709,15435,0.9504816112084064,0.7109954396793956,0.7925642099427125,0.8154992238834425,2.0109751687835135e-26,0.07958973219215314,0.98679465056544,1.0,5.856418996729467,-0.0350960386650057,2.3118428233217589e-07,,0.21362560354228072,1.7001763772369862e-222,-0.00038807904114026643,-0.0008909786420146644,0.3063168124392614,0.20162575709276379,-0.0005794701986754972,-0.0011469591869656401,0.28895367670877875,0.21517373286579536,-0.0005590398761130471,-0.0014220108249959004,0.27359896339488177,0.23525661459993624
PRES-2024-DJT,15,percentage,0.02,12:00:00,2:00:00,flow,0.1,15239,14347,10308,0.9414659754577072,0.7184777305360005,0.7684058291224092,0.7980715764460703,1.538863983761804e-26,0.1321171804100304,0.9848365535779544,1.0,5.957482400501847,-0.027346163270590182,0.001053548453677689,,0.24186089491596827,4.750617857325277e-190,-0.0004772991850989534,-0.0007427581084426843,0.3045207605743112,0.19262193612280268,-0.0006294326241134759,-0.0009705808398290173,0.2628055878928987,0.20203020549641001,-0.0006499580285405934,-0.0011321721311475417,0.2512611563833915,0.22035157217132953
PRES-2024-DJT,15,percentage,0.02,12:00:00,2:00:00,flow,0.2,3851,3479,2662,0.9034017138405609,0.7651624029893648,0.7091770310525565,0.6761990528578771,0.0012013943779875115,0.20944046648572057,1.0,1.0,6.441793618855993,0.04978202416862333,0.003313384798165975,,0.2174694849969681,1.6303763497090885e-38,-0.0007137490608565009,-0.0016891064871481043,0.31555221637866265,0.18482252141982863,-0.001399253731343286,-0.0020725388601036286,0.25920360631104433,0.23745410036719705,-0.0012877583465818777,-0.0020413793103448287,0.24492862509391436,0.211750305997552
PRES-2024-DJT,15,z_score,2.0,"1 day, 0:00:00",0:30:00,count,0.5,4549,3605,3468,0.7924818641459661,0.961997226074896,0.7821266788422574,0.7985091274201279,0.07921651002138151,0.8484031129922859,0.9678269213710279,1.0,2.767267683772538,-0.04317282733473941,0.009528737498110942,,-0.04835357498736304,0.00368521966566747,0.0020818915801614725,0.004087591240875912,0.6652249134948097,0.6131386861313869,0.00241403265022577,0.003783783783783789,0.5922722029988466,0.583941605839416,0.002579991899554473,0.004123711340206189,0.5227797001153403,0.5036496350364964
PRES-2024-DJT,15,z_score,2.0,"1 day, 0:00:00",0:30:00,flow,0.05,3611,2838,2728,0.7859318748269177,0.9612403100775194,0.7756285812938556,0.7942944297613027,0.08431324662026772,0.8523538612887616,0.9694053542886147,1.0,2.6039464411557436,-0.04666035611242131,0.012919137179633522,,-0.048996237390671875,0.00903864977021939,0.0017118768328445721,0.0037272727272727275,0.6821847507331378,0.6272727272727273,0.002007042253521124,0.004333333333333333,0.5978739002932552,0.5727272727272728,0.0022453117080587916,0.00432098765432099,0.5370234604105572,0.5272727272727272
PRES-2024-DJT,15,z_score,2.0,"1 day, 0:00:00",0:30:00,flow,0.1,2207,1616,1554,0.7322156773901224,0.9616336633663366,0.7631006203934666,0.808675279674451,0.08657138479892905,0.8540849516408604,0.9721695796304015,1.0,2.6367574257425743,-0.04548989970359574,0.067519130324612,,-0.08760834518046551,0.00042209768029060436,0.0007657657657657626,0.0027419354838709646,0.7200772200772201,0.6290322580645161,0.0011696869851729789,0.0024999999999999953,0.6023166023166023,0.5483870967741935,0.0014285714285714253,0.0025641025641025637,0.5257400257400258,0.5
PRES-2024-DJT,15,z_score,2.0,"1 day, 0:00:00",0:30:00,flow,0.2,556,299,278,0.5377697841726619,0.9297658862876255,0.6719227101910413,0.8718035688775997,0.0006355825503692162,0.8722898493779466,0.9734902128631878,1.0,3.923076923076923,-0.07728718003865039,0.1825919237651888,,0.013542465884406524,0.8156053632471144,0.0012230215827338108,-0.0014285714285714299,0.6474820143884892,0.6190476190476191,0.0022839506172839513,-0.0020000000000000018,0.420863309352518,0.38095238095238093,0.002333333333333334,-0.0057142857142857195,0.2014388489208633,0.2857142857142857
PRES-2024-DJT,15,z_score,2.0,"1 day, 0:00:00",1:00:00,count,0.5,4549,4015,3819,0.882611562980875,0.9511830635118307,0.7989376054282177,0.7940546662863066,0.8275703491504293,0.8398522048291743,0.9929520820324917,1.0,3.106351183063512,-0.015120578723181451,0.33813477531165587,,-0.03725372463077076,0.018243902521830172,0.002029327048965694,0.002755102040816323,0.6645718774548312,0.5561224489795918,0.002137290167865704,0.002625698324022348,0.6195339094003666,0.5561224489795918,0.0024214046822742447,0.0025477707006369464,0.5784236711180938,0.5051020408163265
PRES-2024-DJT,15,z_score,2.0,"1 day, 0:00:00",1:00:00,flow,0.05,3611,3153,3009,0.8731653281639435,0.9543292102759277,0.7878674941333638,0.7704856066007236,0.4896907405503814,0.8473373035623695,0.9926118239285734,1.0,2.920710434506819,0.003238145644536011,0.8557747071312459,,-0.038442973267595805,0.030883103286529854,0.0016483881688268496,0.002430555555555553,0.6819541375872383,0.5972222222222222,0.001689708141321042,0.0019531249999999991,0.6251246261216351,0.5208333333333334,0.001998306519898389,0.0020370370370370377,0.584247258225324,0.4652777777777778
PRES-2024-DJT,15,z_score,2.0,"1 day, 0:00:00",1:00:00,flow,0.1,2207,1809,1721,0.8196647032170367,0.9513543394140409,0.772024257715093,0.7656224823324279,0.7685446108066374,0.8456961592746389,0.9928600485225019,1.0,2.9325594250967386,0.010863361430710271,0.6442688989800468,,-0.06960200878340526,0.0030576439754778865,0.0008192911098198684,0.0013636363636363611,0.7222545031958164,0.5568181818181818,0.0006838799720865277,0.001558441558441557,0.641487507263219,0.5,0.0009429477020602186,0.0015000000000000013,0.5828006972690296,0.4772727272727273
PRES-2024-DJT,15,z_score,2.0,"1 day, 0:00:00",1:00:00,flow,0.2,556,367,340,0.6600719424460432,0.9264305177111717,0.656767194276982,0.7529109586069259,0.05721063375348199,0.8470923254257227,0.9981914155844076,1.0,4.226158038147139,0.03877341590036962,0.4589745926378938,,0.04985284790820438,0.34090556913799686,0.0009117647058823505,0.0025925925925925947,0.6676470588235294,0.25925925925925924,0.000913043478260868,0.0036363636363636394,0.5088235294117647,0.2962962962962963,0.0009090909090909085,0.003333333333333336,0.3352941176470588,0.25925925925925924
PRES-2024-DJT,15,z_score,2.0,"1 day, 0:00:00",2:00:00,count,0.5,4549,4261,4075,0.9366893822818202,0.9563482750528045,0.8145319963843184,0.8191694967962021,0.07497070805591623,0.8553442941792578,0.9984977191317399,1.0,3.3818352499413282,-0.07243578696826072,2.210360845164618e-06,,-0.03072025374018593,0.04494268808751399,0.0017717791411042908,0.0020967741935483835,0.6662576687116565,0.6182795698924731,0.0017675675675675642,0.0022352941176470554,0.6431901840490798,0.6021505376344086,0.0019426751592356657,0.002697368421052628,0.6193865030674847,0.5376344086021505
PRES-2024-DJT,15,z_score,2.0,"1 day, 0:00:00",2:00:00,flow,0.05,3611,3363,3213,0.9313209637219607,0.9553969669937555,0.8003365155264596,0.7994506577406474,0.22341916252578642,0.8652555178226485,0.9981926531611862,1.0,3.2126077906630983,-0.056742695005510706,0.0009947187063316066,,-0.033773476531221036,0.050182975382127376,0.0013414254590725146,0.0019333333333333336,0.6837846249610956,0.6466666666666666,0.0012857635298173017,0.0020149253731343284,0.6542172424525365,0.58,0.001443261109070875,0.0026495726495726502,0.6302521008403361,0.5066666666666667
PRES-2024-DJT,15,z_score,2.0,"1 day, 0:00:00",2:00:00,flow,0.1,2207,1997,1913,0.904848210240145,0.9579369053580371,0.7766002579916954,0.7794903702043621,0.38764920161312744,0.8765663719936871,0.9977005820651835,1.0,3.3960941412118175,-0.06278759317647756,0.0050028120945647845,,-0.05760740968626904,0.010027622908860405,0.0004181913225300532,0.000952380952380952,0.7203345530580241,0.6190476190476191,0.0001856287425149661,0.0009859154929577458,0.6680606377417668,0.5714285714285714,0.0003439325113562583,0.0026315789473684214,0.6346053319393623,0.5119047619047619
PRES-2024-DJT,15,z_score,2.0,"1 day, 0:00:00",2:00:00,flow,0.2,556,449,419,0.8075539568345323,0.933184855233853,0.6771826376322432,0.7962676688027329,0.02016982925606162,0.8913008796107842,1.0,1.0,4.893095768374165,-0.05007229469668438,0.2897275384836786,,0.03997479421200906,0.39809558413176577,0.0007159904534606182,-0.0013333333333333383,0.6539379474940334,0.5333333333333333,0.0008116883116883085,0.00043478260869564774,0.5513126491646778,0.5,-0.00034615384615384944,-0.0005882352941176542,0.431980906921241,0.4
PRES-2024-DJT,15,z_score,2.0,12:00:00,0:30:00,count,0.5,4546,3603,3466,0.7925648922129345,0.9619761310019428,0.7820092207622834,0.7985091274201279,0.07741705382238959,0.8483189626248101,0.967809062320998,1.0,2.764640577296697,-0.04352800041226061,0.008972508090011138,,-0.04732907960466498,0.004489701440353183,0.0020830929024812424,0.004087591240875912,0.6656087709174842,0.6131386861313869,0.0024148714384989545,0.003783783783783789,0.5926139642238892,0.583941605839416,0.002579991899554473,0.004123711340206189,0.5230813618003463,0.5036496350364964
PRES-2024-DJT,15,z_score,2.0,12:00:00,0:30:00,flow,0.05,3604,2814,2702,0.7807991120976693,0.9601990049751243,0.7731121679891512,0.7837387238139678,0.1580521118803181,0.8474006301656589,0.9696358719984056,1.0,2.6435678749111586,-0.051132046417059665,0.006668136719203126,,-0.04725095105199547,0.012182453994605926,0.0018911917098445574,0.004107142857142858,0.6846780162842339,0.6428571428571429,0.0023059668012561665,0.0044943820224719105,0.5921539600296077,0.5535714285714286,0.002496124031007751,0.004625000000000002,0.5229459659511473,0.5178571428571429
PRES-2024-DJT,15,z_score,2.0,12:00:00,0:30:00,flow,0.1,2370,1745,1681,0.7362869198312236,0.9633237822349571,0.7594189383671432,0.7776316097729792,0.21153566907264632,0.8641497539432931,0.974691906421877,1.0,2.783381088825215,-0.04643819927975549,0.05243703440959597,,-0.08489836266335087,0.0003847250897928229,0.0008447352766210557,0.002656249999999997,0.7079119571683522,0.609375,0.0015273556231003012,0.003124999999999996,0.6002379535990482,0.578125,0.0016696750902527053,0.0033333333333333335,0.5181439619274242,0.53125
PRES-2024-DJT,15,z_score,2.0,12:00:00,0:30:00,flow,0.2,760,432,405,0.5684210526315789,0.9375,0.6867358239943161,0.7715784971467677,0.05162832538961031,0.8931109361860675,0.9821283959524743,1.0,4.525462962962963,-0.031779096147407454,0.510044277425359,,-0.01960941109877936,0.6844251063170715,0.0007654320987654284,-8.22387425648264e-18,0.6148148148148148,0.5925925925925926,0.0015348837209302308,0.0007692307692307529,0.3950617283950617,0.4074074074074074,0.0016666666666666663,-0.003333333333333336,0.23950617283950618,0.25925925925925924
PRES-2024-DJT,15,z_score,2.0,12:00:00,1:00:00,count,0.5,4546,4012,3816,0.882534095908491,0.9511465603190429,0.7987875141124277,0.7940546662863066,0.8411616582028364,0.8398001112566068,0.9929468119044004,1.0,3.1016949152542375,-0.015299854165753388,0.33261861410167265,,-0.03662849668303164,0.02033452845556407,0.0020309224318658245,0.002755102040816323,0.6650943396226415,0.5561224489795918,0.002138572285542888,0.002625698324022348,0.620020964360587,0.5561224489795918,0.0024214046822742447,0.0025477707006369464,0.5788784067085954,0.5051020408163265
PRES-2024-DJT,15,z_score,2.0,12:00:00,1:00:00,flow,0.05,3604,3139,2993,0.8709766925638179,0.9534883720930233,0.7833248424329905,0.7708907398505892,0.9199590617833532,0.8447628240059919,0.9924931510821048,1.0,2.9703727301688434,-0.0016532145106380796,0.9262313091420359,,-0.0335522459855181,0.06016196562021817,0.0018643501503508159,0.0023287671232876694,0.6825927163381222,0.5684931506849316,0.0020015515903801374,0.002230769230769231,0.6227865018376211,0.5136986301369864,0.002157031924072474,0.0021296296296296315,0.5720013364517207,0.4657534246575342
PRES-2024-DJT,15,z_score,2.0,12:00:00,1:00:00,flow,0.1,2370,1958,1872,0.8261603375527427,0.9560776302349336,0.7657616971507912,0.7822452186378924,0.13689844772376464,0.8521333658725487,0.9938782060733032,1.0,3.0847803881511746,0.0041668058298430614,0.8538084939287323,,-0.06476352601480892,0.004144874465532764,0.0009401709401709365,0.0010465116279069738,0.7083333333333334,0.4883720930232558,0.0011430395913154495,0.0016666666666666653,0.6436965811965812,0.5,0.0013415518491660596,0.0008196721311475417,0.5827991452991453,0.4186046511627907
PRES-2024-DJT,15,z_score,2.0,12:00:00,1:00:00,flow,0.2,760,535,508,0.7039473684210527,0.9495327102803738,0.6827948904031116,0.7259499186743749,0.34444015316727083,0.8719385292728501,0.9987593448962199,1.0,4.620560747663552,0.08176817196055963,0.05875187363143633,,0.001279597698961167,0.9764435151328874,0.0009055118110236172,0.0029629629629629533,0.6417322834645669,0.25925925925925924,0.001120943952802356,0.00291666666666666,0.49015748031496065,0.25925925925925924,0.0015019762845849785,0.0012500000000000011,0.39763779527559057,0.14814814814814814
PRES-2024-DJT,15,z_score,2.0,12:00:00,2:00:00,count,0.5,4546,4258,4074,0.9366476022877255,0.9567872240488492,0.8144913527716727,0.8173770077743315,0.11745836323579437,0.8558731061101775,0.9984966606905458,1.0,3.3776420854861438,-0.07086130540988683,3.6850360957144804e-06,,-0.03013415480626708,0.04927276615799635,0.0017722140402552735,0.0021195652173913006,0.666421207658321,0.625,0.0017680454176804508,0.002321428571428568,0.6433480608738341,0.6032608695652174,0.0019432377642629567,0.0027814569536423806,0.6195385370643103,0.5380434782608695
PRES-2024-DJT,15,z_score,2.0,12:00:00,2:00:00,flow,0.05,3604,3357,3211,0.931465038845727,0.9565087876079833,0.7972310758357065,0.807056086949187,0.10454974700928892,0.8630423299972703,0.998199964766374,1.0,3.282990765564492,-0.06940240642638354,5.709530359473814e-05,,-0.02736330423469863,0.11293773252512425,0.0015228900654001831,0.0015753424657534254,0.6838990968545624,0.6232876712328768,0.0015579458709229677,0.001954887218045114,0.6487075677359078,0.5753424657534246,0.0016549426138467204,0.0025862068965517254,0.6206789162254749,0.5
